Total_Price,Nbr_trips_per_wk,Total_Exp_wk_perc,Raw_meats_wk,Vegetables_wk,Cooking_base_wk,Breakfast_wk,Transport_wk,Electronics_wk,Education_wk,Cosmetics_and_selfcare_wk,Clothes_and_shoes_wk,Expenditure_per_wk,prediction
4.8,18,0.0383969282457403,3,1,0,0,2,0,0,8,0,125.01,125.00999760857123
3.79,9,0.0216040585988713,5,15,0,0,0,6,0,3,0,175.43,175.46602230663981
7.19,5,0.3557644730331519,2,0,0,2,0,0,0,0,0,20.21,20.20999859560996
9.36,6,0.287292817679558,1,1,0,0,0,0,0,0,0,32.58,32.58000318552563
3.63,5,0.0103195360473049,3,18,3,0,0,0,0,0,0,351.76,351.7599980318296
9.99,3,0.3024523160762942,3,8,0,0,0,0,1,0,0,33.03,33.73386560939356
0.99,5,0.00176,2,4,0,0,0,0,0,4,0,562.5,562.4999983580235
4.7,10,0.0741558851372672,3,6,2,0,0,0,0,1,0,63.38,63.34947513435441
48.99,8,0.5561989100817439,1,8,0,0,0,0,0,0,0,88.08,88.07999788328117
5.5,8,0.0711697722567287,6,14,4,0,0,0,0,2,0,77.28,77.27999393414669
5.05,6,0.0861480723302627,4,2,4,0,0,0,0,2,0,58.620000000000005,58.620006362884276
6.13,6,0.1066086956521739,4,7,7,0,0,0,0,3,0,57.5,57.50000122863204
10.26,5,0.3094089264173703,3,11,0,0,0,0,0,1,0,33.16,33.16000327071832
6.95,5,0.0748761042878689,1,1,0,0,0,0,0,0,0,92.82,92.82003802644942
4.49,7,0.1541895604395604,2,10,0,0,0,0,0,1,0,29.12,29.12000308865717
6.44,6,0.1976672805402087,1,1,0,0,0,0,0,0,0,32.58,32.58000578693503
11.79,6,0.1666666666666666,1,5,1,0,0,0,1,0,0,70.74000000000001,70.73997632400834
1.6,9,0.0696864111498257,0,0,0,0,0,0,0,0,0,22.96,22.960006049459736
6.84,11,0.1069920225246363,7,6,1,0,0,0,0,3,0,63.93,63.855861239487325
10.99,11,0.0717409752594817,4,14,0,4,0,0,7,1,0,153.19,153.19000005698922
40.0,5,0.5961251862891208,2,7,0,0,0,0,0,0,1,67.1,84.12659074181286
24.4,5,0.1164233228361485,2,8,0,0,22,1,0,0,0,209.58,209.58000071845868
22.83,6,0.210920177383592,4,4,1,0,0,0,0,0,0,108.24,108.23996960374654
9.24,6,0.0596398373458981,2,3,0,0,0,2,0,0,0,154.93,127.94883973517307
5.5,11,0.1308589103021651,0,0,0,0,0,0,0,0,1,42.03,42.0830659695642
10.0,4,0.2483854942871336,6,11,1,0,0,0,0,2,0,40.26,39.49144592535595
10.0,4,0.22002200220022,1,5,0,0,0,0,0,0,0,45.45,45.467248505913005
20.82,5,0.5171385991058122,2,0,0,0,0,0,1,0,0,40.260000000000005,40.260003967976985
7.2,11,0.0418385728397931,1,0,0,1,3,0,1,3,2,172.09,172.09000316095597
3.69,3,0.1603650586701434,1,5,3,0,0,0,0,2,0,23.01,23.010000567166074
24.5,4,0.539053905390539,1,5,0,0,0,0,0,0,0,45.45,45.449994897940684
39.5,4,0.5580672506357728,8,9,0,2,0,0,0,0,0,70.78,82.73491513001015
5.08,6,0.0365099899381917,2,6,1,2,0,0,1,0,0,139.14,139.13999888343145
3.99,5,0.1730268863833478,3,6,3,0,0,0,0,3,0,23.06,23.05999738974593
48.99,4,0.6146800501882058,5,7,0,0,0,0,0,0,0,79.7,79.69999911755403
7.9,14,0.0562317602676347,3,4,0,0,0,1,0,0,0,140.49,140.490000726464
12.24,7,0.0710512567481279,3,11,3,0,0,0,1,1,0,172.27,160.20057095960726
15.4,8,0.1748410535876476,1,8,0,0,0,0,0,0,0,88.08,88.08000189556941
5.73,4,0.1846005154639175,2,14,1,2,0,0,0,2,0,31.04,31.040000520800774
10.26,7,0.182627269490922,3,17,3,0,0,0,0,3,0,56.18,60.08727622523849
4.15,2,0.1325031928480204,2,10,2,1,0,0,0,3,0,31.32,30.51537790373139
3.28,6,0.0303030303030303,4,4,1,0,0,0,0,0,0,108.24,104.17470398497119
19.99,5,0.4577513166933822,3,8,2,0,0,0,1,3,0,43.67,43.66999771411963
25.0,17,0.1512584704743465,2,0,0,0,1,0,2,4,1,165.28,165.2799979944262
8.2,4,0.1228464419475655,2,4,0,3,0,0,0,3,0,66.75,66.75000425026839
6.19,7,0.0507585075850758,1,3,0,0,3,0,0,0,0,121.95,121.95000486894236
12.99,5,0.3226527570789865,2,0,0,0,0,0,1,0,0,40.260000000000005,40.26000407804935
1.29,2,0.064629258517034,3,7,1,0,0,0,0,0,0,19.96,21.892988033253005
10.99,3,0.2236467236467236,6,9,0,4,0,1,1,0,0,49.14,49.13999772301749
9.46,4,0.2081408140814081,1,5,0,0,0,0,0,0,0,45.45,45.449901380133795
65.99,6,0.4259342929064738,2,3,0,0,0,2,0,0,0,154.93,154.93000333553118
14.1,14,0.1003630151612214,3,4,0,0,0,1,0,0,0,140.49,140.48999394127546
6.34,4,0.1595771457337024,4,8,0,0,0,0,0,2,2,39.73,38.989412331760036
5.0,10,0.0720046082949308,1,6,0,0,0,0,0,1,0,69.44,69.43994375614612
13.11,5,0.2921774013817695,1,7,0,1,0,0,0,9,0,44.87,44.86999876726071
5.59,5,0.1685765983112183,3,11,0,0,0,0,0,1,0,33.16,31.946713957863935
5.83,5,0.2886138613861386,2,6,0,2,0,0,0,2,0,20.2,20.199996190142457
3.99,5,0.1974270163285502,2,0,0,2,0,0,0,0,0,20.21,20.210001255241053
5.29,5,0.0094044444444444,2,4,0,0,0,0,0,4,0,562.5,562.5000018917717
24.07,10,0.0925484466318056,3,8,0,3,5,0,1,0,0,260.08,260.07999515821393
48.99,6,0.5231179925253604,4,2,0,0,0,0,3,4,0,93.65,93.64999994249867
17.13,4,0.4225456339417858,3,13,0,3,0,0,0,0,0,40.54,40.53999568637735
27.17,2,0.8674968071519796,2,10,2,1,0,0,0,3,0,31.32,33.51264542619755
9.51,6,0.1835552982049797,3,11,0,0,0,0,0,1,0,51.81,51.79406540299729
20.61,4,0.6559516231699554,4,4,1,0,0,0,0,2,0,31.42,41.13694598955925
11.49,6,0.1557966101694915,4,21,4,0,0,0,0,2,0,73.75,70.95492925375731
1.65,5,0.0589917769038255,2,9,0,5,1,0,0,0,0,27.97,27.969998749763803
26.47,3,0.3045679438499597,3,14,0,5,0,0,0,0,0,86.91,86.910000418951
30.33,4,0.4651840490797546,4,4,1,0,0,0,0,1,0,65.2,62.200497473767044
6.29,5,0.1401827501671495,1,7,0,1,0,0,0,9,0,44.87,43.08673689766306
11.12,9,0.049444197421076,2,7,2,0,0,1,0,0,2,224.9,224.90000311913155
7.57,18,0.060555155587553,3,1,0,0,2,0,0,8,0,125.01,125.00999973757364
1.8,5,0.0268256333830104,2,7,0,0,0,0,0,0,1,67.1,80.5169352360389
5.47,6,0.0353062673465435,2,3,0,0,0,2,0,0,0,154.93,154.93000558219777
24.99,2,0.7277227722772277,1,5,0,1,0,0,0,0,0,34.34,34.3400034192136
39.94,6,0.4499267770643235,4,13,0,1,0,1,0,2,0,88.77,88.7699992322324
16.32,3,0.7092568448500652,1,5,3,0,0,0,0,2,0,23.01,23.010000441650263
3.99,3,0.1249217282404508,5,5,0,5,0,0,0,0,0,31.94,32.05933951992441
11.68,4,0.290547263681592,5,10,0,0,0,0,0,1,0,40.2,40.20026279388938
3.0,4,0.0722543352601156,2,7,0,0,0,0,0,1,0,41.52,39.1195697243441
18.0,11,0.1045964320994828,1,0,0,1,3,0,1,3,2,172.09,174.0553125136657
2.15,5,0.0534028812717337,2,0,0,0,0,0,1,0,0,40.260000000000005,40.26000039695137
1.49,5,0.0772020725388601,1,1,0,0,0,0,0,0,0,19.3,19.299997714579973
19.99,5,0.2153630683042447,1,1,0,0,0,0,0,0,0,92.82,92.82000141688961
0.49,5,0.0215954164830321,2,3,0,0,0,0,0,5,0,22.69,22.689999042638362
13.67,5,0.291160809371672,3,7,0,0,0,0,0,0,0,46.95,46.94998840646724
4.98,9,0.0221431747443308,2,7,2,0,0,1,0,0,2,224.9,224.8999941229415
16.6,2,0.6922435362802336,3,13,1,1,0,0,0,1,0,23.98,23.059756616779808
9.44,9,0.1709835174787176,2,11,1,0,0,0,0,0,0,55.21,55.21000376959139
18.67,2,0.935370741482966,3,7,1,0,0,0,0,0,0,19.96,22.541508258551872
3.35,11,0.025136940046522,3,11,0,4,0,0,0,0,0,133.27,133.26125006978614
1.09,7,0.0194019223923104,3,17,3,0,0,0,0,3,0,56.18,63.250978672218196
12.43,5,0.2865375749193177,4,11,7,0,0,0,0,1,0,43.38,43.3799981935136
19.99,11,0.1304915464455904,4,14,0,4,0,0,7,1,0,153.19,153.1501270983699
65.7,9,0.3745083509091945,5,15,0,0,0,6,0,3,0,175.43,175.42999926908846
5.9,3,0.2603706972639011,4,6,0,0,0,0,0,2,0,22.66,23.571194380437845
8.0,4,0.149812734082397,2,8,0,4,0,0,1,0,0,53.4,53.39999870679458
13.71,5,0.2966248377325833,3,10,0,2,1,0,0,2,0,46.22,46.219996763682516
10.66,2,0.3530970520039748,3,10,0,0,0,0,0,1,0,30.19,30.189999669214956
6.78,3,0.2134760705289672,4,8,3,0,0,0,0,1,0,31.76,31.76000357763145
29.99,6,0.1847698847883679,4,4,0,0,0,0,1,1,3,162.31,162.31000065360038
12.15,7,0.2494866529774127,6,15,0,0,0,0,0,3,0,48.7,48.699999785657155
10.0,5,0.0284284739595178,3,18,3,0,0,0,0,0,0,351.76,351.7600006323311
3.0,8,0.0340599455040872,1,8,0,0,0,0,0,0,0,88.08,88.07999793968143
8.15,2,0.5383091149273448,1,0,3,0,0,0,0,0,1,15.14,15.140002069182302
32.99,4,0.6619181380417335,2,1,0,0,0,0,0,0,0,49.84,49.83999407397542
10.69,4,0.3726036946671314,0,0,0,0,0,1,0,0,0,28.69,28.68999900421761
13.86,4,0.1739021329987452,5,7,0,0,0,0,0,0,0,79.7,79.69999867976914
4.2,6,0.1155433287482806,3,7,0,3,0,0,0,1,0,36.35,36.34999374813009
10.68,3,0.2704482147379083,5,7,1,3,0,0,0,0,0,39.49,39.490002034597794
15.19,6,0.2100677637947725,2,7,0,0,1,0,0,0,0,72.31,72.3102046664133
48.99,7,0.3030434244711122,3,10,0,5,0,0,2,1,0,161.66,145.78709521360304
8.66,6,0.1477311497782326,4,2,4,0,0,0,0,2,0,58.620000000000005,58.61999715951983
23.98,5,0.1237549672291892,1,7,0,0,0,0,0,0,0,193.77,146.8281733483079
35.52,9,0.3466380404020689,4,27,7,0,1,0,0,2,0,102.47,102.47000031624826
14.83,3,0.4054127938764352,3,10,1,4,0,0,0,0,0,36.58,36.58000055387804
1.99,11,0.0473471330002379,0,0,0,0,0,0,0,0,1,42.03,42.02999895655597
19.4,3,0.3371567605144248,1,8,0,0,0,0,0,2,0,57.53999999999999,52.780387438070065
36.56,11,0.2124469754198384,1,0,0,1,3,0,1,3,2,172.09,172.24625099197823
15.01,10,0.0577130113811135,3,8,0,3,5,0,1,0,0,260.08,260.0799991568952
8.99,9,0.0399733214762116,2,7,2,0,0,1,0,0,2,224.9,224.9000077162086
0.99,7,0.0339972527472527,2,10,0,0,0,0,0,1,0,29.12,29.120006385773905
8.69,6,0.2023282887077997,3,0,1,0,0,0,0,4,0,42.95,42.950000134833616
15.52,6,0.2165782863522188,2,8,0,2,0,0,8,4,0,71.66,72.47159037426101
30.03,7,0.2462484624846248,1,3,0,0,3,0,0,0,0,121.95,121.95000230875799
10.99,5,0.4843543411194358,2,3,0,0,0,0,0,5,0,22.69,24.720903291342623
21.99,10,0.0845509074131036,3,8,0,3,5,0,1,0,0,260.08,260.0800043078192
24.99,8,0.0933368193023082,3,8,1,1,0,2,0,3,0,267.74,267.89844622947976
8.15,2,0.4620181405895692,2,0,0,0,0,0,0,3,0,17.64,17.639998067374478
11.74,18,0.0939124870010399,3,1,0,0,2,0,0,8,0,125.01,125.01000023501464
10.02,5,0.2134185303514376,3,7,0,0,0,0,0,0,0,46.95,46.94990136920045
2.09,5,0.0504343629343629,4,13,0,0,0,0,0,2,0,41.44,41.439995871139104
1.8,11,0.0117501142372217,4,14,0,4,0,0,7,1,0,153.19,153.18999777725517
11.79,7,0.0729308425089694,3,10,0,5,0,0,2,1,0,161.66,149.76846970873703
3.81,18,0.0304775617950563,3,1,0,0,2,0,0,8,0,125.01,125.0100068043307
23.02,4,0.2529948345972084,2,1,0,0,0,0,0,0,0,90.99,90.99001027032895
6.55,4,0.1629353233830845,5,10,0,0,0,0,0,1,0,40.2,39.533303958970905
6.18,7,0.1268993839835729,6,15,0,0,0,0,0,3,0,48.7,48.70000184644398
25.0,7,0.2194137265227312,3,9,0,0,0,0,0,4,6,113.94,123.76120051109218
1.49,18,0.0119190464762818,3,1,0,0,2,0,0,8,0,125.01,125.01000345029718
9.0,5,0.1102535832414553,2,6,1,3,0,0,0,0,2,81.63,84.25347596201227
3.0,5,0.07451564828614,2,0,0,0,0,0,1,0,0,40.260000000000005,40.25996260309364
7.95,14,0.0565876574845184,3,4,0,0,0,1,0,0,0,140.49,140.490000726464
10.47,5,0.2265253137170056,3,10,0,2,1,0,0,2,0,46.22,46.219839433281805
1.77,9,0.0137071168589793,3,11,0,5,0,0,0,1,1,129.13,129.13033231714735
1.3,9,0.0100673739642221,3,11,0,5,0,0,0,1,1,129.13,129.13000127079567
30.09,8,0.011212048946984,1,2,0,0,0,0,0,4,5,2683.7200000000003,2683.719997686712
10.94,9,0.0623610556917288,5,15,0,0,0,6,0,3,0,175.43,175.4318172305194
1.35,9,0.0587979094076655,0,0,0,0,0,0,0,0,0,22.96,22.960000817944604
8.54,3,0.3768755516328331,4,6,0,0,0,0,0,2,0,22.66,22.660003956846836
7.35,5,0.1565495207667731,3,7,0,0,0,0,0,0,0,46.95,46.94937377381278
2.65,5,0.084854306756324,4,4,0,0,0,0,0,2,0,31.23,31.299320572293922
19.48,3,0.3964183964183964,6,9,0,4,0,1,1,0,0,49.14,44.95511657447375
18.7,9,0.1286018843270751,2,10,0,3,0,0,5,1,0,145.41,145.2331223688717
6.5,17,0.0393272023233301,2,0,0,0,1,0,2,4,1,165.28,165.2800024176072
3.43,5,0.1511679153812252,2,3,0,0,0,0,0,5,0,22.69,22.68999587987068
4.13,5,0.2044554455445544,2,6,0,2,0,0,0,2,0,20.2,20.200002210850002
10.69,5,0.2579633204633205,4,13,0,0,0,0,0,2,0,41.44,41.44000025821947
16.43,5,0.2863866132124804,2,12,0,0,19,0,0,3,0,57.37,57.3700006617425
62.41,7,0.3841797476146507,5,5,0,0,2,0,0,2,1,162.45,162.4500011392424
4.04,5,0.0925120219830547,3,8,2,0,0,0,1,3,0,43.67,43.670003689089754
7.56,4,0.1132584269662921,2,4,0,3,0,0,0,3,0,66.75,66.74999918232155
13.51,8,0.0504594009113318,3,8,1,1,0,2,0,3,0,267.74,267.73999544240144
4.93,9,0.0847515901667526,0,1,0,1,0,0,0,1,0,58.17,58.170014927280405
1.49,7,0.0511675824175824,2,10,0,0,0,0,0,1,0,29.12,29.11999947671285
3.65,5,0.124829001367989,2,8,0,0,0,0,0,3,0,29.24,28.927493524134007
598.99,1,1.0,0,0,0,0,0,0,0,0,0,598.99,598.9899968078792
4.0,5,0.1401050788091068,2,4,2,3,0,0,0,4,0,28.55,28.54999841743725
2.08,4,0.0661998726925525,4,4,1,0,0,0,0,2,0,31.42,31.420005484041297
26.31,10,0.101161181175023,3,8,0,3,5,0,1,0,0,260.08,260.08000216171683
17.58,4,0.3980076975322617,5,10,1,0,0,0,0,3,1,44.17,46.20808181792174
2.0,7,0.0175530981218185,3,9,0,0,0,0,0,4,6,113.94,108.97499573765484
7.79,6,0.0877548721414892,4,13,0,1,0,1,0,2,0,88.77,88.76999747352409
0.95,11,0.0226029026885557,0,0,0,0,0,0,0,0,1,42.03,42.03000011851303
6.34,11,0.0368411877505956,1,0,0,1,3,0,1,3,2,172.09,172.19913419398668
40.11,7,0.2469067405355494,5,5,0,0,2,0,0,2,1,162.45,162.4499990519474
3.99,18,0.0319174466042716,3,1,0,0,2,0,0,8,0,125.01,125.00999493411123
14.23,4,0.2653860499813502,3,6,2,0,0,1,0,3,0,53.62,55.91760354048893
10.43,9,0.1889150516210831,2,11,1,0,0,0,0,0,0,55.21,55.209998007944456
10.08,6,0.1393998063891577,2,7,0,0,1,0,0,0,0,72.31,80.93841166390456
3.5,5,0.0806823420931304,4,11,7,0,0,0,0,1,0,43.38,43.37999419818014
9.1,8,0.1638458768455167,7,12,0,0,0,0,0,1,0,55.54,55.539999239195566
15.45,5,0.2578437917222964,2,5,0,4,0,0,0,7,0,59.92,59.92000164405251
1.49,6,0.021063047780605,1,5,1,0,0,0,1,0,0,70.74000000000001,48.748052221809814
5.27,6,0.1670364500792392,1,13,0,0,0,0,0,4,0,31.55,34.15462469121189
8.15,4,0.1640499194847021,4,4,0,1,0,0,0,0,0,49.68,49.679998162054304
7.57,18,0.060555155587553,3,1,0,0,2,0,0,8,0,125.01,125.00999973757364
11.42,5,0.2432374866879659,3,7,0,0,0,0,0,0,0,46.95,46.9500007636272
0.99,6,0.0134237288135593,4,21,4,0,0,0,0,2,0,73.75,73.74999804590212
8.66,5,0.2772974703810438,4,4,0,0,0,0,0,2,0,31.23,31.23000207245188
15.59,7,0.27750088999644,3,17,3,0,0,0,0,3,0,56.18,56.17999845843558
11.37,4,0.1858754291319274,2,5,1,2,0,0,0,0,1,61.17,62.00089653960817
11.3,6,0.15973989256432,1,5,1,0,0,0,1,0,0,70.74000000000001,70.74000626952633
10.94,5,0.2366940718303764,3,10,0,2,1,0,0,2,0,46.22,46.22000430917987
6.17,4,0.189031862745098,5,14,0,0,0,0,0,0,0,32.64,32.64000149298096
5.0,9,0.0859549596011689,0,1,0,1,0,0,0,1,0,58.17,58.16999594468417
6.28,6,0.1727647867950481,3,7,0,3,0,0,0,1,0,36.35,36.34998622372515
529.0,5,0.9404444444444444,2,4,0,0,0,0,0,4,0,562.5,392.484264839277
25.95,11,0.2236105127100388,3,16,6,0,0,0,0,0,0,116.05,116.04999889374908
7.34,4,0.1472712680577849,2,1,0,0,0,0,0,0,0,49.84,49.83992180337303
4.79,15,0.0399566232899566,4,7,2,0,0,0,0,4,1,119.88,119.87999344868254
3.0,17,0.0181510164569215,2,0,0,0,1,0,2,4,1,165.28,165.2800005308138
1.75,6,0.0638919313618108,4,5,0,0,0,0,0,2,0,27.39,27.38999486038911
2.7,6,0.0855784469096672,1,13,0,0,0,0,0,4,0,31.55,31.549999832982763
5.5,3,0.1352348168182935,0,0,0,0,0,1,0,0,0,40.67,40.67000021437319
4.95,4,0.062107904642409,5,7,0,0,0,0,0,0,0,79.7,80.61989314613082
10.3,4,0.3318298969072165,2,14,1,2,0,0,0,2,0,31.04,30.40151316826929
8.27,3,0.2269484083424807,3,9,0,0,0,0,1,0,0,36.44,36.439999667114776
0.65,5,0.0321782178217821,2,6,0,2,0,0,0,2,0,20.2,20.199998381436643
11.78,9,0.0810123100199436,2,10,0,3,0,0,5,1,0,145.41,145.41000485947686
27.84,6,0.3850089890748167,2,7,0,0,1,0,0,0,0,72.31,72.30999332134084
3.45,5,0.1104707012487992,4,4,0,0,0,0,0,2,0,31.23,31.229998920097557
12.46,5,0.5403295750216826,3,6,3,0,0,0,0,3,0,23.06,25.448714210749046
7.39,11,0.0636794485135717,3,16,6,0,0,0,0,0,0,116.05,116.05000567803192
16.81,8,0.0627847912153581,3,8,1,1,0,2,0,3,0,267.74,267.7400016211022
9.37,7,0.1924024640657083,6,15,0,0,0,0,0,3,0,48.7,53.65123168323389
7.84,17,0.047434656340755,2,0,0,0,1,0,2,4,1,165.28,165.27999876008172
8.14,6,0.1415652173913043,4,7,7,0,0,0,0,3,0,57.5,57.50000249499624
3.95,4,0.0736665423349496,3,6,2,0,0,1,0,3,0,53.62,53.619991773803406
26.72,6,0.3912152269399707,5,12,7,0,0,0,0,1,0,68.3,63.92333659450226
9.97,10,0.1435771889400922,1,6,0,0,0,0,0,1,0,69.44,69.37583409570524
4.8,6,0.1752464403066812,4,5,0,0,0,0,0,2,0,27.39,27.390004468908202
8.61,5,0.100866916588566,2,7,1,0,0,0,0,0,0,85.36,85.35792219276954
2.68,8,0.0482535109830752,7,12,0,0,0,0,0,1,0,55.54,55.54000142141238
8.42,8,0.1516024486856319,7,12,0,0,0,0,0,1,0,55.54,55.54000162672777
6.45,11,0.1008916001877053,7,6,1,0,0,0,0,3,0,63.93,64.00573428371172
0.99,11,0.0074285285510617,3,11,0,4,0,0,0,0,0,133.27,133.23995390916804
12.84,7,0.0745341614906832,3,11,3,0,0,0,1,1,0,172.27,172.26999962586117
35.1,17,0.2123668925459826,2,0,0,0,1,0,2,4,1,165.28,165.53112332699232
14.63,4,0.2796253822629969,1,0,0,0,0,0,1,2,0,52.32,52.31999830191131
5.5,5,0.0150400612540676,2,13,0,0,0,1,0,1,0,365.69,510.50280897886876
5.18,17,0.0313407550822846,2,0,0,0,1,0,2,4,1,165.28,165.27999969482977
1.55,11,0.0133563119345109,3,16,6,0,0,0,0,0,0,116.05,116.05000665890284
4.6,4,0.1134681795757276,3,13,0,3,0,0,0,0,0,40.54,40.53999841064426
5.65,4,0.0721952466138512,2,7,1,5,0,0,0,1,0,78.25999999999999,77.43222193624891
14.86,5,0.1603193440500593,5,11,0,1,0,0,0,1,0,92.69,92.68999440092541
10.22,9,0.0582568545858747,5,15,0,0,0,6,0,3,0,175.43,175.42999714276502
6.26,8,0.1127115592365862,7,12,0,0,0,0,0,1,0,55.54,55.54000260661629
0.6,11,0.0080310534065051,4,11,1,3,1,0,0,0,1,74.71000000000001,74.7100008605927
1.77,6,0.0486932599724896,3,7,0,3,0,0,0,1,0,36.35,36.3500052562252
28.0,11,0.2412753123653597,3,16,6,0,0,0,0,0,0,116.05,116.05025593543529
3.95,9,0.0679044180849235,0,1,0,1,0,0,0,1,0,58.17,58.17000806575061
13.54,4,0.3408004027183487,4,8,0,0,0,0,0,2,2,39.73,41.85247672313608
10.47,5,0.335254562920269,4,4,0,0,0,0,0,2,0,31.23,31.69873686912294
10.09,5,0.0179377777777777,2,4,0,0,0,0,0,4,0,562.5,571.5049754068597
10.99,11,0.0717409752594817,4,14,0,4,0,0,7,1,0,153.19,153.19000005698922
24.99,9,0.1718588817825459,2,10,0,3,0,0,5,1,0,145.41,145.5904957812361
3.0,9,0.0232324014558971,3,11,0,5,0,0,0,1,1,129.13,129.1299967998981
4.0,5,0.0490015925517579,2,6,1,3,0,0,0,0,2,81.63,81.79683796301791
14.99,9,0.1030878206450725,2,10,0,3,0,0,5,1,0,145.41,145.4099997593993
6.0,6,0.2600780234070221,0,0,0,0,0,0,0,0,0,23.07,23.070002490791595
11.53,4,0.1628991240463407,8,9,0,2,0,0,0,0,0,70.78,70.77999995079692
9.07,11,0.1418739246050367,7,6,1,0,0,0,0,3,0,63.93,63.832009875566726
0.8,9,0.0348432055749128,0,0,0,0,0,0,0,0,0,22.96,22.56904087191502
2.0,4,0.0299625468164794,2,4,0,3,0,0,0,3,0,66.75,99.46412954570151
5.5,11,0.0736179895596305,4,11,1,3,1,0,0,0,1,74.71000000000001,74.71000342779055
7.64,9,0.1383807281289621,2,11,1,0,0,0,0,0,0,55.21,55.128211770276
10.0,11,0.0861697544161999,3,16,6,0,0,0,0,0,0,116.05,116.04999728173543
5.0,9,0.0387206690931619,3,11,0,5,0,0,0,1,1,129.13,129.09598377571766
11.78,5,0.2467015706806282,1,3,0,0,0,0,0,0,0,47.75,47.74999703638521
1.49,18,0.0119190464762818,3,1,0,0,2,0,0,8,0,125.01,125.01000345029718
5.89,6,0.2150419861263234,4,5,0,0,0,0,0,2,0,27.39,27.789137947736393
9.95,9,0.1802209744611483,2,11,1,0,0,0,0,0,0,55.21,55.210001604093634
27.0,11,0.1568946481492242,1,0,0,1,3,0,1,3,2,172.09,172.08999743514306
22.13,8,0.2863612836438923,6,14,4,0,0,0,0,2,0,77.28,77.273988295016
1.3,11,0.0174006157140944,4,11,1,3,1,0,0,0,1,74.71000000000001,74.70999588643917
48.99,3,0.5636865723161892,3,14,0,5,0,0,0,0,0,86.91,86.91000285714217
5.8,5,0.0788686429154201,3,6,3,0,0,0,0,6,0,73.53999999999999,73.54000424412003
1.8,11,0.013506415547385,3,11,0,4,0,0,0,0,0,133.27,133.27000878672263
14.54,3,0.4402058734483802,3,8,0,0,0,0,1,0,0,33.03,33.030005571405695
7.39,11,0.0636794485135717,3,16,6,0,0,0,0,0,0,116.05,116.05000567803192
10.99,11,0.0717409752594817,4,14,0,4,0,0,7,1,0,153.19,153.19000005698922
6.44,7,0.1322381930184805,6,15,0,0,0,0,0,3,0,48.7,48.69999527782869
10.0,8,0.0037261711355879,1,2,0,0,0,0,0,4,5,2683.7200000000003,2683.72000244279
0.6,11,0.0080310534065051,4,11,1,3,1,0,0,0,1,74.71000000000001,74.7100008605927
3.79,9,0.0216040585988713,5,15,0,0,0,6,0,3,0,175.43,175.46602230663981
9.35,2,0.2722772277227723,1,5,0,1,0,0,0,0,0,34.34,34.33989019408328
4.48,12,0.0051702250432775,2,0,0,0,0,0,0,4,0,866.5,866.4999979703293
10.0,3,0.2931691586045148,2,11,0,1,0,0,0,1,0,34.11,33.72487443894262
14.99,3,0.368576346201131,0,0,0,0,0,1,0,0,0,40.67,40.670003799936296
13.99,3,0.3334127740705433,2,7,0,0,0,0,1,0,0,41.96,41.959994613870464
11.79,5,0.10695817835435,4,18,0,0,0,0,0,3,5,110.23,110.22999886855605
5.18,17,0.0313407550822846,2,0,0,0,1,0,2,4,1,165.28,165.27999969482977
8.43,6,0.0949645150388644,4,13,0,1,0,1,0,2,0,88.77,88.77000291412183
0.5,11,0.0066925445054209,4,11,1,3,1,0,0,0,1,74.71000000000001,74.60230049124476
8.99,9,0.0399733214762116,2,7,2,0,0,1,0,0,2,224.9,224.9000077162086
19.0,8,0.1652461297616977,3,18,1,1,0,1,4,0,0,114.98,114.97094488804697
8.42,8,0.1516024486856319,7,12,0,0,0,0,0,1,0,55.54,55.54000162672777
9.07,6,0.1282160022618037,1,5,1,0,0,0,1,0,0,70.74000000000001,70.74020702220557
4.0,11,0.0535403560433676,4,11,1,3,1,0,0,0,1,74.71000000000001,74.71000303227308
4.0,5,0.0490015925517579,2,6,1,3,0,0,0,0,2,81.63,81.79683796301791
50.09,9,0.2227212094264117,2,7,2,0,0,1,0,0,2,224.9,224.8999995761314
14.99,9,0.1030878206450725,2,10,0,3,0,0,5,1,0,145.41,145.4099997593993
8.26,7,0.0479479886225111,3,11,3,0,0,0,1,1,0,172.27,172.26999229305088
1.49,18,0.0119190464762818,3,1,0,0,2,0,0,8,0,125.01,125.01000345029718
6.5,4,0.1115688293855132,3,7,0,5,0,0,0,1,0,58.260000000000005,58.260039466990385
20.98,15,0.1750083416750083,4,7,2,0,0,0,0,4,1,119.88,119.88000399700276
10.99,11,0.0717409752594817,4,14,0,4,0,0,7,1,0,153.19,153.19000005698922
5.0,14,0.0355897216883763,3,4,0,0,0,1,0,0,0,140.49,140.51093307772692
3.5,5,0.0377073906485671,1,1,0,0,0,0,0,0,0,92.82,92.82000797254344
8.18,3,0.1109152542372881,1,8,0,1,0,0,0,1,0,73.75,73.74999739745016
19.6,5,0.101150848944625,1,7,0,0,0,0,0,0,0,193.77,175.88391272039627
5.83,5,0.2886138613861386,2,6,0,2,0,0,0,2,0,20.2,20.199996190142457
1.65,8,0.0061626951520131,3,8,1,1,0,2,0,3,0,267.74,267.7400033016031
18.99,18,0.1519078473722102,3,1,0,0,2,0,0,8,0,125.01,125.01000129252273
0.49,5,0.0212489158716392,3,6,3,0,0,0,0,3,0,23.06,24.85141739774312
2.0,4,0.0299625468164794,2,4,0,3,0,0,0,3,0,66.75,99.46412954570151
